token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
patriarchal,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
milner,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
programmers,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
exhaustive,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
keyscan,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
gus,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
suburbia,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
encompassed,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
nani,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
synergy,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
deserted,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
announcer,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
vista,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
proton,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
murderer,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
consolidate,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
darkling,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
kneel,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
rax,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
renting,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
humanxenomorph,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
murmured,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
shrinking,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
asthma,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
predictability,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
intselfspinsecondsget,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
sherlock,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
desantosblue,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
anthemic,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
mixer,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
hooked,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
kfold,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
settimeout,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
altheos,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
desertwyrm,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
creatively,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
onwards,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
grind,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
venn,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
amjad,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
projecting,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
clung,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
discard,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
wales,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
sceptical,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
liberate,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
selfdistancethreshold,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
hallowed,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
syringe,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
caffeine,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
paraguay,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
everchanging,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
moist,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
marksmanship,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
sasha,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
spaghetti,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
nourishing,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
communists,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
flannel,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
erp,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
bowls,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
scratched,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
fetching,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
labeling,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
confetti,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
repairing,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
irs,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
bellow,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
monica,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
olds,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
headerkarusel,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
enrichment,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
ohm,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
crisps,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
plato,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
vyo,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
androidexportedfalse,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
antenna,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
spandex,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
teardrop,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
azari,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
spikes,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
devout,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
bombing,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
gamestate,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
senders,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
penetration,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
vanity,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
statute,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
specifying,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
foliage,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
cprogram,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
habitable,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
flea,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
predictionintervals,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
subcontinent,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
sfcrossvalidationdfycl,0,27,27,-0.0006527818569850297,-0.0027695188662579693,New Hampshire,New Hampshire_vs_rest,344,68873
nejire,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
simpson,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
incidental,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
evadernode,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
suzaku,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
xtrain,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
bewildered,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
amatrix,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
strategizing,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
nezuko,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
topical,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
glove,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
simultaneous,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
gridtype,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
aquas,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
soils,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
plantation,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
esg,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
heater,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
halfdemon,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
histories,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
invading,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
ignacio,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
importing,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
gilmore,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
mythological,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
generalities,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
verifiable,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
disagreements,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
tidal,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
swot,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
selfconv,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
monologue,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
packs,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
unhealthy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
keystream,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
cient,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
gameid,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
crossref,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
shuffle,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
drakian,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
staging,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
objecttype,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
villian,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
mercenary,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
madame,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
escalated,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
ayutthaya,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
welding,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
dinners,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
imapahi,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
goodnight,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
backlight,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
roam,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
acquaintance,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
snd,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
pyrimiss,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
divdivdiv,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
theorized,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
vpn,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
sanctity,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
jackie,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
receipts,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
denominator,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
prodigy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
hume,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
gregory,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
rouge,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
levy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
koosy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
terrorists,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
steak,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
abe,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
crunch,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
concat,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
playerattributename,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
stained,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
disastrous,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
ccb,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
yidae,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
whip,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
suffocating,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
fromage,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
discontent,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
serialprint,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
warranties,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
fawn,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
totalmoves,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
runneronfirst,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
courtesy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
tenets,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
dizzy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
exec,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
disheveled,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
veto,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
makesh,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
dynamicoptimizedthetameanaxis,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
frankly,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
dclass,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
eldest,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
selfinterest,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
massacre,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
intellectuals,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
verdict,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
tardiness,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
commencement,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
bazaarvoice,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
regained,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
lookout,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
tbs,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
filltkx,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
patterned,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
screenheight,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
stdout,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
identi,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
ponder,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
interrupts,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
cavity,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
individualaccuracy,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
styleresetall,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
hike,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
nerds,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
theism,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
rug,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
flour,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
rowdefinition,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
sizer,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
steer,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
eyelid,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
sandbox,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
stinger,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
desist,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
qraba,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
tulip,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
ceilings,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
dispensable,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
newborns,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
betting,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
outputfolder,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
metasoft,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
infect,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
henceforward,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
symbiosis,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
theatrical,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
weld,0,28,28,-0.0006527819630264275,-0.0028203404233146296,New Hampshire,New Hampshire_vs_rest,344,68873
