state,topic,topic_proportion,topic_zscore,rank_within_topic_desc
Illinois,topic_merged_11,0.022781774580335732,-0.07420461655182409,16.0
Indiana,topic_merged_11,0.023809523809523808,-0.02989905553759523,14.0
Iowa,topic_merged_11,0.09090909090909091,2.8627170415883523,2.0
Kansas,topic_merged_11,0.041666666666666664,0.7399100670846326,6.0
Kentucky,topic_merged_11,0.09302325581395349,2.9538572336958464,1.0
Louisiana,topic_merged_11,0.023255813953488372,-0.05376910585146272,15.0
Maryland,topic_merged_11,0.03,0.23696810697144377,9.0
Massachusetts,topic_merged_11,0.01012829169480081,-0.6196875438126489,25.0
Michigan,topic_merged_11,0.0010968921389396709,-1.0090249548289505,35.0
Minnesota,topic_merged_11,0.019417475728155338,-0.2192372216194377,18.0
Missouri,topic_merged_11,0.011570247933884297,-0.5575258040456126,22.0
Nebraska,topic_merged_11,0.008771929824561403,-0.6781593693247344,30.0
Nevada,topic_merged_11,0.005988023952095809,-0.7981716330048884,31.0
New Jersey,topic_merged_11,0.025348542458808618,0.03644697784429516,12.0
New York,topic_merged_11,0.013818181818181818,-0.4606189234193169,20.0
North Carolina,topic_merged_11,0.0091324200913242,-0.6626188823503852,29.0
Ohio,topic_merged_11,0.011086474501108648,-0.5783809433482586,23.0
Oklahoma,topic_merged_11,0.075,2.176887095979458,3.0
Oregon,topic_merged_11,0.029239766081871343,0.20419494666331617,10.0
Pennsylvania,topic_merged_11,0.004627487274409995,-0.8568234315889904,33.0
South Carolina,topic_merged_11,0.0,-1.056311219033899,36.0
Tennessee,topic_merged_11,0.0335195530726257,0.3886936144916237,8.0
Texas,topic_merged_11,0.016891891891891893,-0.32811340033719694,19.0
Utah,topic_merged_11,0.027972027972027972,0.14954363038833207,11.0
Virginia,topic_merged_11,0.009404388714733543,-0.6508945024178041,28.0
Washington,topic_merged_11,0.020588235294117647,-0.1687665835400363,17.0
Wisconsin,topic_merged_11,0.012844036697247707,-0.5026136482670855,21.0
Alabama,topic_merged_12,0.0,-0.21281468380179244,9.0
Arizona,topic_merged_12,0.0,-0.21281468380179244,9.0
Arkansas,topic_merged_12,0.0,-0.21281468380179244,9.0
California,topic_merged_12,0.00033961623365596876,-0.19630092307582647,7.0
Colorado,topic_merged_12,0.0,-0.21281468380179244,9.0
Connecticut,topic_merged_12,0.00032829940906106366,-0.19685120105142911,8.0
District of Columbia,topic_merged_12,0.0,-0.21281468380179244,9.0
Florida,topic_merged_12,0.0,-0.21281468380179244,9.0
Georgia,topic_merged_12,0.0,-0.21281468380179244,9.0
Illinois,topic_merged_12,0.027577937649880094,1.1281561489619438,2.0
Indiana,topic_merged_12,0.0,-0.21281468380179244,9.0
Iowa,topic_merged_12,0.0,-0.21281468380179244,9.0
Kansas,topic_merged_12,0.0,-0.21281468380179244,9.0
Kentucky,topic_merged_12,0.0,-0.21281468380179244,9.0
Louisiana,topic_merged_12,0.0,-0.21281468380179244,9.0
Maryland,topic_merged_12,0.0,-0.21281468380179244,9.0
Massachusetts,topic_merged_12,0.0,-0.21281468380179244,9.0
Michigan,topic_merged_12,0.0010968921389396709,-0.1594785575228819,6.0
Minnesota,topic_merged_12,0.0,-0.21281468380179244,9.0
Missouri,topic_merged_12,0.0,-0.21281468380179244,9.0
Nebraska,topic_merged_12,0.0,-0.21281468380179244,9.0
Nevada,topic_merged_12,0.0,-0.21281468380179244,9.0
New Jersey,topic_merged_12,0.0,-0.21281468380179244,9.0
New York,topic_merged_12,0.0025454545454545456,-0.08904254590970243,3.0
North Carolina,topic_merged_12,0.001141552511415525,-0.15730695725201302,5.0
Ohio,topic_merged_12,0.12305986696230599,5.770942853664232,1.0
Oklahoma,topic_merged_12,0.0,-0.21281468380179244,9.0
Oregon,topic_merged_12,0.0,-0.21281468380179244,9.0
Pennsylvania,topic_merged_12,0.0,-0.21281468380179244,9.0
South Carolina,topic_merged_12,0.0,-0.21281468380179244,9.0
Tennessee,topic_merged_12,0.0,-0.21281468380179244,9.0
Texas,topic_merged_12,0.0,-0.21281468380179244,9.0
Utah,topic_merged_12,0.0,-0.21281468380179244,9.0
Virginia,topic_merged_12,0.0,-0.21281468380179244,9.0
Washington,topic_merged_12,0.0014705882352941176,-0.1413076713641354,4.0
Wisconsin,topic_merged_12,0.0,-0.21281468380179244,9.0
Alabama,topic_merged_13,0.03225806451612903,1.2524493744908007,5.0
Arizona,topic_merged_13,0.03005008347245409,1.0680108235303112,7.0
Arkansas,topic_merged_13,0.025210084033613446,0.6637127496376203,10.0
California,topic_merged_13,0.013754457463066735,-0.29320631951321735,20.0
Colorado,topic_merged_13,0.01639344262295082,-0.07276484412575318,15.0
Connecticut,topic_merged_13,0.0026263952724885093,-1.2227630615459273,34.0
District of Columbia,topic_merged_13,0.03278688524590164,1.2966231817780194,3.0
Florida,topic_merged_13,0.011029411764705883,-0.5208366614251494,25.0
Georgia,topic_merged_13,0.004270896888346553,-1.0853934514444674,31.0
Illinois,topic_merged_13,0.03237410071942446,1.2621421883200106,4.0
Indiana,topic_merged_13,0.031746031746031744,1.2096779102920654,6.0
Iowa,topic_merged_13,0.011363636363636364,-0.492917988437138,24.0
Kansas,topic_merged_13,0.041666666666666664,2.0383750291425624,2.0
Kentucky,topic_merged_13,0.023255813953488372,0.5004673527641981,11.0
Louisiana,topic_merged_13,0.023255813953488372,0.5004673527641981,11.0
Maryland,topic_merged_13,0.015,-0.18916282632757397,17.0
Massachusetts,topic_merged_13,0.00675219446320054,-0.878124040994211,28.0
Michigan,topic_merged_13,0.0009140767824497258,-1.3657975961902844,35.0
Minnesota,topic_merged_13,0.019417475728155338,0.17984071405067067,14.0
Missouri,topic_merged_13,0.011570247933884297,-0.47565917240818556,23.0
Nebraska,topic_merged_13,0.0,-1.4421528700295259,36.0
Nevada,topic_merged_13,0.008982035928143712,-0.6918594306870397,27.0
New Jersey,topic_merged_13,0.026615969581749048,0.7811501225975117,9.0
New York,topic_merged_13,0.012,-0.43976083506796426,22.0
North Carolina,topic_merged_13,0.0228310502283105,0.46498570485928975,13.0
Ohio,topic_merged_13,0.0033259423503325942,-1.1643280266366318,33.0
Oklahoma,topic_merged_13,0.05,2.734480608976981,1.0
Oregon,topic_merged_13,0.014619883040935672,-0.2209150106708983,18.0
Pennsylvania,topic_merged_13,0.0041647385469689956,-1.0942611410979335,32.0
South Carolina,topic_merged_13,0.005263157894736842,-1.00250724066042,30.0
Tennessee,topic_merged_13,0.00558659217877095,-0.9754899114813127,29.0
Texas,topic_merged_13,0.013513513513513514,-0.3133330108385781,21.0
Utah,topic_merged_13,0.013986013986013986,-0.27386378499274083,19.0
Virginia,topic_merged_13,0.009404388714733543,-0.6565791749185842,26.0
Washington,topic_merged_13,0.016176470588235296,-0.09088909740977365,16.0
Wisconsin,topic_merged_13,0.029357798165137616,1.010182383699065,8.0
Alabama,topic_merged_14,0.0,-0.8596480233869668,32.0
Arizona,topic_merged_14,0.021702838063439065,-0.12399737676367847,16.0
Arkansas,topic_merged_14,0.05042016806722689,0.8494201239718556,6.0
California,topic_merged_14,0.049923586347427405,0.8325877326411013,7.0
Colorado,topic_merged_14,0.036885245901639344,0.39063338769315525,8.0
Connecticut,topic_merged_14,0.007879185817465528,-0.5925710574832245,24.0
District of Columbia,topic_merged_14,0.03278688524590164,0.2517132309064751,10.0
Florida,topic_merged_14,0.00428921568627451,-0.7142585455734558,27.0
Georgia,topic_merged_14,0.0018303843807199512,-0.7976043658104873,29.0
Illinois,topic_merged_14,0.025179856115107913,-0.006138570899017744,12.0
Indiana,topic_merged_14,0.007936507936507936,-0.5906280372286337,23.0
Iowa,topic_merged_14,0.09090909090909091,2.221853636244849,3.0
Kansas,topic_merged_14,0.0,-0.8596480233869668,32.0
Kentucky,topic_merged_14,0.0,-0.8596480233869668,32.0
Louisiana,topic_merged_14,0.0,-0.8596480233869668,32.0
Maryland,topic_merged_14,0.02,-0.18171765826796724,17.0
Massachusetts,topic_merged_14,0.007427413909520594,-0.6078845522084051,25.0
Michigan,topic_merged_14,0.0009140767824497258,-0.8286640030433197,31.0
Minnesota,topic_merged_14,0.019417475728155338,-0.2014632028830838,18.0
Missouri,topic_merged_14,0.09752066115702479,2.4459628478544357,2.0
Nebraska,topic_merged_14,0.008771929824561403,-0.5623101439488091,21.0
Nevada,topic_merged_14,0.059880239520958084,1.1700836087058462,5.0
New Jersey,topic_merged_14,0.0012674271229404308,-0.8166866567761303,30.0
New York,topic_merged_14,0.008,-0.5884758773393669,22.0
North Carolina,topic_merged_14,0.0273972602739726,0.06902370965275856,11.0
Ohio,topic_merged_14,0.013303769401330377,-0.40869656100182294,19.0
Oklahoma,topic_merged_14,0.025,-0.012235066988217318,13.0
Oregon,topic_merged_14,0.03508771929824561,0.32970349436566393,9.0
Pennsylvania,topic_merged_14,0.0071726052753354926,-0.6165216777288341,26.0
South Carolina,topic_merged_14,0.11842105263157894,3.154413349028162,1.0
Tennessee,topic_merged_14,0.07262569832402235,1.6021102857043723,4.0
Texas,topic_merged_14,0.010698198198198198,-0.4970163528559704,20.0
Utah,topic_merged_14,0.0,-0.8596480233869668,32.0
Virginia,topic_merged_14,0.023510971786833857,-0.0627079389994281,15.0
Washington,topic_merged_14,0.025,-0.012235066988217318,13.0
Wisconsin,topic_merged_14,0.001834862385321101,-0.7974525770457741,28.0
Alabama,topic_merged_15,0.0,-0.4654996583576868,19.0
Arizona,topic_merged_15,0.0,-0.4654996583576868,19.0
Arkansas,topic_merged_15,0.0,-0.4654996583576868,19.0
California,topic_merged_15,0.0042452029206996094,0.03881592990023169,8.0
Colorado,topic_merged_15,0.0,-0.4654996583576868,19.0
Connecticut,topic_merged_15,0.03479973736047275,3.668590123921939,1.0
District of Columbia,topic_merged_15,0.0,-0.4654996583576868,19.0
Florida,topic_merged_15,0.0,-0.4654996583576868,19.0
Georgia,topic_merged_15,0.0006101281269066504,-0.3930185235376531,17.0
Illinois,topic_merged_15,0.001199040767386091,-0.32305771594757254,15.0
Indiana,topic_merged_15,0.0,-0.4654996583576868,19.0
Iowa,topic_merged_15,0.0,-0.4654996583576868,19.0
Kansas,topic_merged_15,0.0,-0.4654996583576868,19.0
Kentucky,topic_merged_15,0.0,-0.4654996583576868,19.0
Louisiana,topic_merged_15,0.0,-0.4654996583576868,19.0
Maryland,topic_merged_15,0.005,0.1284832414924896,7.0
Massachusetts,topic_merged_15,0.0,-0.4654996583576868,19.0
Michigan,topic_merged_15,0.0,-0.4654996583576868,19.0
Minnesota,topic_merged_15,0.0,-0.4654996583576868,19.0
Missouri,topic_merged_15,0.006611570247933884,0.31993227532849683,5.0
Nebraska,topic_merged_15,0.0,-0.4654996583576868,19.0
Nevada,topic_merged_15,0.005988023952095809,0.24585710792994964,6.0
New Jersey,topic_merged_15,0.0012674271229404308,-0.31493365079110214,14.0
New York,topic_merged_15,0.0014545454545454545,-0.2927046329467264,13.0
North Carolina,topic_merged_15,0.003424657534246575,-0.058662055720579705,9.0
Ohio,topic_merged_15,0.0011086474501108647,-0.33379613289201576,16.0
Oklahoma,topic_merged_15,0.0,-0.4654996583576868,19.0
Oregon,topic_merged_15,0.0029239766081871343,-0.11814123739267138,10.0
Pennsylvania,topic_merged_15,0.00046274872744099955,-0.41052669215221005,18.0
South Carolina,topic_merged_15,0.0,-0.4654996583576868,19.0
Tennessee,topic_merged_15,0.0335195530726257,3.5165086087943336,2.0
Texas,topic_merged_15,0.0022522522522522522,-0.19793979356031005,11.0
Utah,topic_merged_15,0.013986013986013986,1.1959909705938556,4.0
Virginia,topic_merged_15,0.02037617554858934,1.9551203096837844,3.0
Washington,topic_merged_15,0.0,-0.4654996583576868,19.0
Wisconsin,topic_merged_15,0.001834862385321101,-0.24752428226587894,12.0
Alabama,topic_merged_16,0.0,-0.4013166502176183,28.0
Arizona,topic_merged_16,0.015025041736227046,0.1428750170594405,5.0
Arkansas,topic_merged_16,0.008403361344537815,-0.09695548429888982,10.0
California,topic_merged_16,0.0025471217524197657,-0.3090625016075096,21.0
Colorado,topic_merged_16,0.1598360655737705,5.387782411375902,1.0
Connecticut,topic_merged_16,0.00032829940906106366,-0.38942598089905994,27.0
District of Columbia,topic_merged_16,0.0,-0.4013166502176183,28.0
Florida,topic_merged_16,0.0024509803921568627,-0.3125446434913225,22.0
Georgia,topic_merged_16,0.004270896888346553,-0.24662912659937494,15.0
Illinois,topic_merged_16,0.009592326139088728,-0.05389239367729516,8.0
Indiana,topic_merged_16,0.031746031746031744,0.7484921988086892,3.0
Iowa,topic_merged_16,0.0,-0.4013166502176183,28.0
Kansas,topic_merged_16,0.013888888888888888,0.10172472123139124,6.0
Kentucky,topic_merged_16,0.0,-0.4013166502176183,28.0
Louisiana,topic_merged_16,0.0,-0.4013166502176183,28.0
Maryland,topic_merged_16,0.005,-0.22022175649597484,14.0
Massachusetts,topic_merged_16,0.002025658338960162,-0.327949373895548,24.0
Michigan,topic_merged_16,0.0,-0.4013166502176183,28.0
Minnesota,topic_merged_16,0.009708737864077669,-0.04967607988433008,7.0
Missouri,topic_merged_16,0.003305785123966942,-0.28158448907934164,18.0
Nebraska,topic_merged_16,0.0,-0.4013166502176183,28.0
Nevada,topic_merged_16,0.005988023952095809,-0.18443653797612913,11.0
New Jersey,topic_merged_16,0.060836501901140684,1.8021193190191078,2.0
New York,topic_merged_16,0.004,-0.25644073524030353,16.0
North Carolina,topic_merged_16,0.003424657534246575,-0.2772790517781365,17.0
Ohio,topic_merged_16,0.008869179600886918,-0.08008402277346141,9.0
Oklahoma,topic_merged_16,0.025,0.504157818390599,4.0
Oregon,topic_merged_16,0.0029239766081871343,-0.2954132035967742,19.0
Pennsylvania,topic_merged_16,0.0013882461823229986,-0.3510357912481662,26.0
South Carolina,topic_merged_16,0.002631578947368421,-0.3060035482588586,20.0
Tennessee,topic_merged_16,0.0,-0.4013166502176183,28.0
Texas,topic_merged_16,0.00563063063063063,-0.19738095908964146,13.0
Utah,topic_merged_16,0.0,-0.4013166502176183,28.0
Virginia,topic_merged_16,0.0023510971786833857,-0.3161623114770336,23.0
Washington,topic_merged_16,0.0058823529411764705,-0.18826383407450836,12.0
Wisconsin,topic_merged_16,0.001834862385321101,-0.3348598084849051,25.0
Alabama,topic_merged_17,0.03225806451612903,2.5077754286573186,2.0
Arizona,topic_merged_17,0.001669449081803005,-0.2796706121887796,14.0
Arkansas,topic_merged_17,0.0,-0.431802350333549,21.0
California,topic_merged_17,0.0033961623365596876,-0.12232056684325561,10.0
Colorado,topic_merged_17,0.0,-0.431802350333549,21.0
Connecticut,topic_merged_17,0.00032829940906106366,-0.4018854392538653,20.0
District of Columbia,topic_merged_17,0.0,-0.431802350333549,21.0
Florida,topic_merged_17,0.006127450980392157,0.1265733307247653,7.0
Georgia,topic_merged_17,0.0012202562538133007,-0.32060416711363826,16.0
Illinois,topic_merged_17,0.001199040767386091,-0.3225374688602674,17.0
Indiana,topic_merged_17,0.0,-0.431802350333549,21.0
Iowa,topic_merged_17,0.0,-0.431802350333549,21.0
Kansas,topic_merged_17,0.0,-0.431802350333549,21.0
Kentucky,topic_merged_17,0.0,-0.431802350333549,21.0
Louisiana,topic_merged_17,0.0,-0.431802350333549,21.0
Maryland,topic_merged_17,0.005,0.023832205410035476,9.0
Massachusetts,topic_merged_17,0.002025658338960162,-0.24721036286146889,13.0
Michigan,topic_merged_17,0.0,-0.431802350333549,21.0
Minnesota,topic_merged_17,0.0,-0.431802350333549,21.0
Missouri,topic_merged_17,0.001652892561983471,-0.2811793566993062,15.0
Nebraska,topic_merged_17,0.0,-0.431802350333549,21.0
Nevada,topic_merged_17,0.008982035928143712,0.386702839624986,4.0
New Jersey,topic_merged_17,0.005069708491761723,0.030184524945117096,8.0
New York,topic_merged_17,0.056363636363636366,4.704441732594131,1.0
North Carolina,topic_merged_17,0.00228310502283105,-0.22375004177483468,12.0
Ohio,topic_merged_17,0.0011086474501108647,-0.3307747326520447,18.0
Oklahoma,topic_merged_17,0.025,1.8463704283843736,3.0
Oregon,topic_merged_17,0.0,-0.431802350333549,21.0
Pennsylvania,topic_merged_17,0.00046274872744099955,-0.38963348816385124,19.0
South Carolina,topic_merged_17,0.0,-0.431802350333549,21.0
Tennessee,topic_merged_17,0.0,-0.431802350333549,21.0
Texas,topic_merged_17,0.002815315315315315,-0.1752513617391884,11.0
Utah,topic_merged_17,0.0,-0.431802350333549,21.0
Virginia,topic_merged_17,0.006269592476489028,0.13952624621013057,6.0
Washington,topic_merged_17,0.007352941176470588,0.23824846693642818,5.0
Wisconsin,topic_merged_17,0.0,-0.431802350333549,21.0
Alabama,topic_merged_18,0.0,-0.4788576819908843,20.0
Arizona,topic_merged_18,0.001669449081803005,-0.30414232352278336,14.0
Arkansas,topic_merged_18,0.0,-0.4788576819908843,20.0
California,topic_merged_18,0.0489047376464595,4.639243170454188,1.0
Colorado,topic_merged_18,0.0,-0.4788576819908843,20.0
Connecticut,topic_merged_18,0.0013131976362442547,-0.3414256403331135,15.0
District of Columbia,topic_merged_18,0.0,-0.4788576819908843,20.0
Florida,topic_merged_18,0.0006127450980392157,-0.4147311502982419,19.0
Georgia,topic_merged_18,0.0012202562538133007,-0.35115237421493256,16.0
Illinois,topic_merged_18,0.0,-0.4788576819908843,20.0
Indiana,topic_merged_18,0.007936507936507936,0.3517335856471511,6.0
Iowa,topic_merged_18,0.0,-0.4788576819908843,20.0
Kansas,topic_merged_18,0.0,-0.4788576819908843,20.0
Kentucky,topic_merged_18,0.0,-0.4788576819908843,20.0
Louisiana,topic_merged_18,0.0,-0.4788576819908843,20.0
Maryland,topic_merged_18,0.0,-0.4788576819908843,20.0
Massachusetts,topic_merged_18,0.0,-0.4788576819908843,20.0
Michigan,topic_merged_18,0.0007312614259597807,-0.4023278832907801,18.0
Minnesota,topic_merged_18,0.009708737864077669,0.5372054221100134,5.0
Missouri,topic_merged_18,0.006611570247933884,0.2130728946860907,8.0
Nebraska,topic_merged_18,0.0,-0.4788576819908843,20.0
Nevada,topic_merged_18,0.0,-0.4788576819908843,20.0
New Jersey,topic_merged_18,0.0,-0.4788576819908843,20.0
New York,topic_merged_18,0.004363636363636364,-0.022183501384080786,10.0
North Carolina,topic_merged_18,0.00684931506849315,0.23795395994331067,7.0
Ohio,topic_merged_18,0.012195121951219513,0.7974167048675606,4.0
Oklahoma,topic_merged_18,0.0,-0.4788576819908843,20.0
Oregon,topic_merged_18,0.005847953216374269,0.13315693626872074,9.0
Pennsylvania,topic_merged_18,0.0009254974548819991,-0.3820002088558612,17.0
South Carolina,topic_merged_18,0.018421052631578946,1.4489883655268716,3.0
Tennessee,topic_merged_18,0.0,-0.4788576819908843,20.0
Texas,topic_merged_18,0.028716216216216218,2.5264235600372777,2.0
Utah,topic_merged_18,0.0,-0.4788576819908843,20.0
Virginia,topic_merged_18,0.003918495297805642,-0.06876951693448752,11.0
Washington,topic_merged_18,0.0029411764705882353,-0.17105032986620058,12.0
Wisconsin,topic_merged_18,0.001834862385321101,-0.2868310769956688,13.0
Alabama,topic_merged_19,0.0,-0.19532134778219584,20.0
Arizona,topic_merged_19,0.0,-0.19532134778219584,20.0
Arkansas,topic_merged_19,0.0,-0.19532134778219584,20.0
California,topic_merged_19,0.001358464934623875,-0.17875147227945565,17.0
Colorado,topic_merged_19,0.0,-0.19532134778219584,20.0
Connecticut,topic_merged_19,0.000984898227183191,-0.1833080520457008,18.0
District of Columbia,topic_merged_19,0.0,-0.19532134778219584,20.0
Florida,topic_merged_19,0.0024509803921568627,-0.16542551541833644,13.0
Georgia,topic_merged_19,0.009762050030506406,-0.07624874639642756,3.0
Illinois,topic_merged_19,0.0,-0.19532134778219584,20.0
Indiana,topic_merged_19,0.0,-0.19532134778219584,20.0
Iowa,topic_merged_19,0.0,-0.19532134778219584,20.0
Kansas,topic_merged_19,0.0,-0.19532134778219584,20.0
Kentucky,topic_merged_19,0.0,-0.19532134778219584,20.0
Louisiana,topic_merged_19,0.0,-0.19532134778219584,20.0
Maryland,topic_merged_19,0.0,-0.19532134778219584,20.0
Massachusetts,topic_merged_19,0.0006752194463200541,-0.18708535885278693,19.0
Michigan,topic_merged_19,0.5007312614259598,5.912348015399021,1.0
Minnesota,topic_merged_19,0.0,-0.19532134778219584,20.0
Missouri,topic_merged_19,0.0,-0.19532134778219584,20.0
Nebraska,topic_merged_19,0.008771929824561403,-0.08832573721680428,4.0
Nevada,topic_merged_19,0.005988023952095809,-0.12228242799504231,5.0
New Jersey,topic_merged_19,0.005069708491761723,-0.1334835804592319,8.0
New York,topic_merged_19,0.0018181818181818182,-0.17314407577409652,15.0
North Carolina,topic_merged_19,0.010273972602739725,-0.07000457102410025,2.0
Ohio,topic_merged_19,0.0022172949002217295,-0.16827589411378202,14.0
Oklahoma,topic_merged_19,0.0,-0.19532134778219584,20.0
Oregon,topic_merged_19,0.0029239766081871343,-0.15965614426039865,11.0
Pennsylvania,topic_merged_19,0.004396112910689496,-0.14169976229292278,9.0
South Carolina,topic_merged_19,0.005263157894736842,-0.13112398144296092,7.0
Tennessee,topic_merged_19,0.00558659217877095,-0.12717889189138779,6.0
Texas,topic_merged_19,0.002815315315315315,-0.1609815403372222,12.0
Utah,topic_merged_19,0.0,-0.19532134778219584,20.0
Virginia,topic_merged_19,0.003918495297805642,-0.14752550293715416,10.0
Washington,topic_merged_19,0.0014705882352941176,-0.17738384836388021,16.0
Wisconsin,topic_merged_19,0.0,-0.19532134778219584,20.0
Alabama,topic_merged_20,0.0,-0.4138417276604569,16.0
Arizona,topic_merged_20,0.001669449081803005,-0.03259850269741019,8.0
Arkansas,topic_merged_20,0.008403361344537815,1.505189295472862,3.0
California,topic_merged_20,0.020716590253014096,4.317096019639514,1.0
Colorado,topic_merged_20,0.0,-0.4138417276604569,16.0
Connecticut,topic_merged_20,0.0,-0.4138417276604569,16.0
District of Columbia,topic_merged_20,0.01639344262295082,3.3298417436979855,2.0
Florida,topic_merged_20,0.0006127450980392157,-0.2739123822236524,14.0
Georgia,topic_merged_20,0.0,-0.4138417276604569,16.0
Illinois,topic_merged_20,0.001199040767386091,-0.14002315241721355,12.0
Indiana,topic_merged_20,0.0,-0.4138417276604569,16.0
Iowa,topic_merged_20,0.0,-0.4138417276604569,16.0
Kansas,topic_merged_20,0.0,-0.4138417276604569,16.0
Kentucky,topic_merged_20,0.0,-0.4138417276604569,16.0
Louisiana,topic_merged_20,0.0,-0.4138417276604569,16.0
Maryland,topic_merged_20,0.0,-0.4138417276604569,16.0
Massachusetts,topic_merged_20,0.0013504388926401081,-0.10544916621161829,10.0
Michigan,topic_merged_20,0.0,-0.4138417276604569,16.0
Minnesota,topic_merged_20,0.0,-0.4138417276604569,16.0
Missouri,topic_merged_20,0.001652892561983471,-0.03637942724249827,9.0
Nebraska,topic_merged_20,0.0,-0.4138417276604569,16.0
Nevada,topic_merged_20,0.0,-0.4138417276604569,16.0
New Jersey,topic_merged_20,0.0012674271229404308,-0.12440612341094491,11.0
New York,topic_merged_20,0.0003636363636363636,-0.33080002156850596,15.0
North Carolina,topic_merged_20,0.001141552511415525,-0.15315144027134164,13.0
Ohio,topic_merged_20,0.0,-0.4138417276604569,16.0
Oklahoma,topic_merged_20,0.0,-0.4138417276604569,16.0
Oregon,topic_merged_20,0.0029239766081871343,0.2538912891607857,5.0
Pennsylvania,topic_merged_20,0.0,-0.4138417276604569,16.0
South Carolina,topic_merged_20,0.0,-0.4138417276604569,16.0
Tennessee,topic_merged_20,0.0,-0.4138417276604569,16.0
Texas,topic_merged_20,0.0022522522522522522,0.10049316367482457,7.0
Utah,topic_merged_20,0.0,-0.4138417276604569,16.0
Virginia,topic_merged_20,0.0023510971786833857,0.12306585483060498,6.0
Washington,topic_merged_20,0.0029411764705882353,0.25781913043620475,4.0
Wisconsin,topic_merged_20,0.0,-0.4138417276604569,16.0
Alabama,topic_merged_21,0.03225806451612903,1.9714175021878255,2.0
Arizona,topic_merged_21,0.00667779632721202,-0.42625209272127845,18.0
Arkansas,topic_merged_21,0.025210084033613446,1.3108017344547096,5.0
California,topic_merged_21,0.01511292239769061,0.3643825151353436,11.0
Colorado,topic_merged_21,0.020491803278688523,0.8685515507279528,9.0
Connecticut,topic_merged_21,0.002954694681549573,-0.7752229302681866,28.0
District of Columbia,topic_merged_21,0.0,-1.052170050129129,32.0
Florida,topic_merged_21,0.006127450980392157,-0.47783663026500145,21.0
Georgia,topic_merged_21,0.0006101281269066504,-0.9949820000242933,31.0
Illinois,topic_merged_21,0.014388489208633094,0.29648051277483656,13.0
Indiana,topic_merged_21,0.03968253968253968,2.6673225737528385,1.0
Iowa,topic_merged_21,0.0,-1.052170050129129,32.0
Kansas,topic_merged_21,0.013888888888888888,0.24965236822955986,14.0
Kentucky,topic_merged_21,0.0,-1.052170050129129,32.0
Louisiana,topic_merged_21,0.0,-1.052170050129129,32.0
Maryland,topic_merged_21,0.015,0.35379816169825495,12.0
Massachusetts,topic_merged_21,0.004051316677920324,-0.6724352191156558,25.0
Michigan,topic_merged_21,0.0010968921389396709,-0.9493570181856273,29.0
Minnesota,topic_merged_21,0.0,-1.052170050129129,32.0
Missouri,topic_merged_21,0.024793388429752067,1.2717443495855554,7.0
Nebraska,topic_merged_21,0.017543859649122806,0.5922372151660569,10.0
Nevada,topic_merged_21,0.0029940119760479044,-0.7715376725188725,27.0
New Jersey,topic_merged_21,0.0038022813688212928,-0.6957776009967122,26.0
New York,topic_merged_21,0.005090909090909091,-0.5749929600543804,24.0
North Carolina,topic_merged_21,0.007990867579908675,-0.3031763299775545,16.0
Ohio,topic_merged_21,0.0066518847006651885,-0.42868082093738435,19.0
Oklahoma,topic_merged_21,0.025,1.291110302916511,6.0
Oregon,topic_merged_21,0.005847953216374269,-0.5040342950307336,22.0
Pennsylvania,topic_merged_21,0.0009254974548819991,-0.9654220500163796,30.0
South Carolina,topic_merged_21,0.02894736842105263,1.6611019376079275,3.0
Tennessee,topic_merged_21,0.027932960893854747,1.566020288469351,4.0
Texas,topic_merged_21,0.00563063063063063,-0.5244042048485794,23.0
Utah,topic_merged_21,0.02097902097902098,0.9142190573217578,8.0
Virginia,topic_merged_21,0.006269592476489028,-0.464513535258749,20.0
Washington,topic_merged_21,0.008823529411764706,-0.22512992552478542,15.0
Wisconsin,topic_merged_21,0.007339449541284404,-0.36423453363866576,17.0
Alabama,topic_merged_22,0.03225806451612903,0.22359402561685618,5.0
Arizona,topic_merged_22,0.001669449081803005,-0.233204375291656,18.0
Arkansas,topic_merged_22,0.04201680672268908,0.36932725909406,3.0
California,topic_merged_22,0.0015282730514518594,-0.23531264282829795,21.0
Colorado,topic_merged_22,0.004098360655737705,-0.19693196128508866,11.0
Connecticut,topic_merged_22,0.0,-0.25813527393278957,24.0
District of Columbia,topic_merged_22,0.0,-0.25813527393278957,24.0
Florida,topic_merged_22,0.0024509803921568627,-0.2215332928395567,15.0
Georgia,topic_merged_22,0.4069554606467358,5.81917816523013,1.0
Illinois,topic_merged_22,0.002398081534772182,-0.22232326365451857,16.0
Indiana,topic_merged_22,0.007936507936507936,-0.13961457324994023,6.0
Iowa,topic_merged_22,0.0,-0.25813527393278957,24.0
Kansas,topic_merged_22,0.0,-0.25813527393278957,24.0
Kentucky,topic_merged_22,0.0,-0.25813527393278957,24.0
Louisiana,topic_merged_22,0.0,-0.25813527393278957,24.0
Maryland,topic_merged_22,0.005,-0.18346723250259447,9.0
Massachusetts,topic_merged_22,0.00337609723160027,-0.2077179603404904,13.0
Michigan,topic_merged_22,0.00036563071297989033,-0.25267508808780276,23.0
Minnesota,topic_merged_22,0.038834951456310676,0.3218106789230946,4.0
Missouri,topic_merged_22,0.001652892561983471,-0.23345162387322096,19.0
Nebraska,topic_merged_22,0.0,-0.25813527393278957,24.0
Nevada,topic_merged_22,0.0,-0.25813527393278957,24.0
